glottocode,word,sum_count,glottolog_langname
stan1289,bona,6,Catalan
stan1289,cactus,6,Catalan
stan1289,cereal,6,Catalan
stan1289,club,6,Catalan
stan1289,colors,6,Catalan
stan1289,continents,6,Catalan
stan1289,delta,6,Catalan
stan1289,dental,6,Catalan
stan1289,dot,6,Catalan
stan1289,fix,6,Catalan
stan1289,independent,6,Catalan
stan1289,instructor,6,Catalan
stan1289,intern,6,Catalan
stan1289,lax,6,Catalan
stan1289,musical,6,Catalan
stan1289,open,6,Catalan
stan1289,pans,6,Catalan
stan1289,pelvis,6,Catalan
stan1289,piano,6,Catalan
stan1289,pilot,6,Catalan
stan1289,polar,6,Catalan
stan1289,poll,6,Catalan
stan1289,punt,6,Catalan
stan1289,real,6,Catalan
stan1289,record,6,Catalan
stan1289,reflector,6,Catalan
stan1289,reflex,6,Catalan
stan1289,restaurant,6,Catalan
stan1289,rigor,6,Catalan
stan1289,simple,6,Catalan
stan1289,tip,6,Catalan
stan1289,tram,6,Catalan
stan1289,urgent,6,Catalan
stan1289,vent,6,Catalan
stan1289,versions,6,Catalan
stan1289,vocals,6,Catalan
stan1290,alligators,6,French
stan1290,cliches,6,French
stan1290,collaborative,6,French
stan1290,flips,6,French
stan1290,pueblo,6,French
stan1290,rectangles,6,French
stan1306,radon,6,Standard Malay
stan1306,uranium,6,Standard Malay
sume1241,had,6,Sumerian
sume1241,rum,6,Sumerian
swat1243,babe,6,Swati
swed1254,antisocial,6,Swedish
swed1254,atoms,6,Swedish
swed1254,attacker,6,Swedish
swed1254,automation,6,Swedish
swed1254,bikini,6,Swedish
swed1254,blinks,6,Swedish
swed1254,chutney,6,Swedish
swed1254,fascism,6,Swedish
swed1254,feminism,6,Swedish
swed1254,finalist,6,Swedish
swed1254,furry,6,Swedish
swed1254,illusions,6,Swedish
swed1254,infiltration,6,Swedish
swed1254,kilometers,6,Swedish
swed1254,mascara,6,Swedish
swed1254,moderator,6,Swedish
swed1254,modernism,6,Swedish
swed1254,pistols,6,Swedish
swed1254,playback,6,Swedish
swed1254,poets,6,Swedish
swed1254,professors,6,Swedish
swed1254,reparations,6,Swedish
swed1254,revolutions,6,Swedish
swed1254,risks,6,Swedish
swed1254,rivals,6,Swedish
swed1254,scooter,6,Swedish
swed1254,signals,6,Swedish
swed1254,slams,6,Swedish
swed1254,sonar,6,Swedish
swed1254,staccato,6,Swedish
swed1254,stations,6,Swedish
swed1254,steroid,6,Swedish
swed1254,subversion,6,Swedish
swed1254,vinyl,6,Swedish
swed1254,vodka,6,Swedish
swed1254,woken,6,Swedish
taga1270,motel,6,Tagalog
tata1255,business,6,Tatar
tata1255,may,6,Tatar
vlaa1240,pit,6,Western Flemish
west2354,beam,6,Western Frisian
west2354,bean,6,Western Frisian
west2354,blaze,6,Western Frisian
west2354,died,6,Western Frisian
west2354,east,6,Western Frisian
west2354,heal,6,Western Frisian
west2354,pine,6,Western Frisian
west2354,rein,6,Western Frisian
west2354,seal,6,Western Frisian
west2354,see,6,Western Frisian
west2354,stream,6,Western Frisian
west2354,weak,6,Western Frisian
west2354,write,6,Western Frisian
west2615,bid,6,Western Apache
adny1235,euro,5,Adnyamathanha
area1240,mama,5,'Are'are
arom1237,cash,5,Aromanian
arom1237,est,5,Aromanian
arom1237,gras,5,Aromanian
arom1237,mini,5,Aromanian
arom1237,rug,5,Aromanian
arom1237,shed,5,Aromanian
basq1248,kin,5,Basque
basq1248,omen,5,Basque
basq1248,squash,5,Basque
basq1248,zebra,5,Basque
bret1244,biz,5,Breton
bret1244,labour,5,Breton
bret1244,rod,5,Breton
bret1244,sell,5,Breton
bret1244,sin,5,Breton
bret1244,went,5,Breton
casi1235,don,5,Casiguran-Nagtipunan Agta
cebu1242,paprika,5,Cebuano
corn1251,pore,5,Cornish
czec1258,anthrax,5,Czech
czec1258,euro,5,Czech
czec1258,holocaust,5,Czech
czec1258,lithium,5,Czech
czec1258,mango,5,Czech
czec1258,optimum,5,Czech
czec1258,paranoia,5,Czech
czec1258,parka,5,Czech
czec1258,placebo,5,Czech
czec1258,plutonium,5,Czech
czec1258,runway,5,Czech
czec1258,steroid,5,Czech
dani1285,aggressor,5,Danish
dani1285,app,5,Danish
dani1285,bids,5,Danish
dani1285,bizarre,5,Danish
dani1285,camper,5,Danish
dani1285,cobalt,5,Danish
dani1285,families,5,Danish
dani1285,finer,5,Danish
dani1285,gym,5,Danish
dani1285,lander,5,Danish
dani1285,partners,5,Danish
dani1285,pickup,5,Danish
dani1285,planters,5,Danish
dani1285,respondent,5,Danish
dani1285,rides,5,Danish
dani1285,teenagers,5,Danish
dutc1256,blisters,5,Dutch
dutc1256,briefing,5,Dutch
dutc1256,cassettes,5,Dutch
dutc1256,doping,5,Dutch
dutc1256,filibuster,5,Dutch
dutc1256,inferno,5,Dutch
dutc1256,kilometers,5,Dutch
dutc1256,okra,5,Dutch
dutc1256,parallels,5,Dutch
dutc1256,placebo,5,Dutch
dutc1256,prompts,5,Dutch
dutc1256,scripts,5,Dutch
dutc1256,stewards,5,Dutch
dutc1256,stunts,5,Dutch
dutc1256,tours,5,Dutch
dutc1256,tragedies,5,Dutch
dutc1256,understatement,5,Dutch
dutc1256,wagons,5,Dutch
esto1258,tonne,5,Estonian
finn1318,aerobic,5,Finnish
finn1318,blazer,5,Finnish
finn1318,chic,5,Finnish
finn1318,feta,5,Finnish
finn1318,hype,5,Finnish
finn1318,intelligentsia,5,Finnish
finn1318,khaki,5,Finnish
finn1318,leukemia,5,Finnish
finn1318,logo,5,Finnish
gali1258,altar,5,Galician
gali1258,anterior,5,Galician
gali1258,artificial,5,Galician
gali1258,cable,5,Galician
gali1258,cal,5,Galician
gali1258,chocolate,5,Galician
gali1258,coma,5,Galician
gali1258,costume,5,Galician
gali1258,deter,5,Galician
gali1258,familiar,5,Galician
gali1258,fan,5,Galician
gali1258,inspector,5,Galician
gali1258,mango,5,Galician
gali1258,pedal,5,Galician
gali1258,peso,5,Galician
gali1258,rise,5,Galician
gali1258,simple,5,Galician
gali1258,singular,5,Galician
gali1258,sugar,5,Galician
gali1258,tan,5,Galician
gali1258,terror,5,Galician
gali1258,tire,5,Galician
gali1258,total,5,Galician
gali1258,van,5,Galician
gali1258,variable,5,Galician
garo1247,mat,5,Garo
hait1244,angle,5,Haitian
hait1244,bag,5,Haitian
hait1244,grip,5,Haitian
hait1244,papa,5,Haitian
hait1244,tab,5,Haitian
hait1244,ton,5,Haitian
hili1240,mango,5,Hiligaynon
hung1274,linked,5,Hungarian
icel1247,melting,5,Icelandic
indo1316,regimen,5,Standard Indonesian
indo1316,talkin,5,Standard Indonesian
iris1253,braille,5,Irish
iris1253,pasta,5,Irish
iris1253,plasma,5,Irish
ital1282,cheesecake,5,Italian
ital1282,replicate,5,Italian
ital1282,skyline,5,Italian
ital1282,tofu,5,Italian
jeha1242,kit,5,Jehai
kich1262,tap,5,K'iche'
ladi1251,prove,5,Ladino
lati1261,aluminum,5,Latin
lati1261,chromium,5,Latin
lati1261,crises,5,Latin
lati1261,decades,5,Latin
lati1261,disparate,5,Latin
lati1261,flares,5,Latin
lati1261,proton,5,Latin
lati1261,specter,5,Latin
latv1249,administrators,5,Latvian
latv1249,bads,5,Latvian
latv1249,delta,5,Latvian
latv1249,guns,5,Latvian
latv1249,pods,5,Latvian
latv1249,pups,5,Latvian
latv1249,tundra,5,Latvian
loui1240,chagrin,5,Louisiana Creole French
luxe1241,absurd,5,Moselle Franconian
luxe1241,fee,5,Moselle Franconian
luxe1241,fit,5,Moselle Franconian
luxe1241,heel,5,Moselle Franconian
luxe1241,kill,5,Moselle Franconian
luxe1241,pro,5,Moselle Franconian
male1292,tap,5,Malecite-Passamaquoddy
malt1254,basal,5,Maltese
malt1254,bus,5,Maltese
malt1254,dwell,5,Maltese
malt1254,landing,5,Maltese
malt1254,manifest,5,Maltese
malt1254,raw,5,Maltese
malt1254,rid,5,Maltese
mans1262,lain,5,Mansaka
manx1243,hed,5,Manx
mara1404,bagel,5,Maranao
midd1317,abstract,5,Middle English
midd1317,action,5,Middle English
midd1317,alien,5,Middle English
midd1317,author,5,Middle English
midd1317,ball,5,Middle English
midd1317,barn,5,Middle English
midd1317,beaten,5,Middle English
midd1317,bees,5,Middle English
midd1317,bound,5,Middle English
midd1317,bras,5,Middle English
midd1317,brother,5,Middle English
midd1317,camel,5,Middle English
midd1317,chapel,5,Middle English
midd1317,chef,5,Middle English
midd1317,cod,5,Middle English
midd1317,confession,5,Middle English
midd1317,conscience,5,Middle English
midd1317,cope,5,Middle English
midd1317,corner,5,Middle English
midd1317,crime,5,Middle English
midd1317,dawn,5,Middle English
midd1317,done,5,Middle English
midd1317,dumb,5,Middle English
midd1317,eel,5,Middle English
midd1317,gal,5,Middle English
midd1317,gracious,5,Middle English
midd1317,grave,5,Middle English
midd1317,hateful,5,Middle English
midd1317,holly,5,Middle English
midd1317,hoot,5,Middle English
midd1317,hose,5,Middle English
midd1317,hound,5,Middle English
midd1317,hue,5,Middle English
midd1317,libel,5,Middle English
midd1317,mane,5,Middle English
midd1317,melt,5,Middle English
midd1317,muscle,5,Middle English
midd1317,mysteries,5,Middle English
midd1317,nap,5,Middle English
midd1317,nest,5,Middle English
midd1317,obedient,5,Middle English
midd1317,organ,5,Middle English
midd1317,parable,5,Middle English
midd1317,peril,5,Middle English
midd1317,pike,5,Middle English
midd1317,plough,5,Middle English
midd1317,poke,5,Middle English
midd1317,powder,5,Middle English
midd1317,prisoner,5,Middle English
midd1317,purple,5,Middle English
midd1317,rape,5,Middle English
midd1317,rare,5,Middle English
midd1317,refuge,5,Middle English
midd1317,rice,5,Middle English
midd1317,risen,5,Middle English
midd1317,robe,5,Middle English
midd1317,rope,5,Middle English
midd1317,rude,5,Middle English
midd1317,seed,5,Middle English
midd1317,seem,5,Middle English
midd1317,shone,5,Middle English
midd1317,silence,5,Middle English
midd1317,sinful,5,Middle English
midd1317,slave,5,Middle English
midd1317,sour,5,Middle English
midd1317,spur,5,Middle English
midd1317,storm,5,Middle English
midd1317,suite,5,Middle English
midd1317,sullen,5,Middle English
midd1317,tables,5,Middle English
midd1317,tool,5,Middle English
midd1317,trumpet,5,Middle English
midd1317,violent,5,Middle English
midd1317,wake,5,Middle English
midd1317,worm,5,Middle English
midd1343,rose,5,Middle High German
nort2671,save,5,North Saami
nort2697,imam,5,North Azerbaijani
nort2697,mane,5,North Azerbaijani
nort2697,tank,5,North Azerbaijani
nort2697,toy,5,North Azerbaijani
nucl1301,safari,5,Turkish
nucl1347,eel,5,Wolof
olde1238,doc,5,Old English (ca. 450-1100)
oldf1239,adamant,5,Old French (842-ca. 1400)
oldf1239,ascension,5,Old French (842-ca. 1400)
oldf1239,beau,5,Old French (842-ca. 1400)
oldf1239,camel,5,Old French (842-ca. 1400)
oldf1239,glorious,5,Old French (842-ca. 1400)
oldf1239,impersonal,5,Old French (842-ca. 1400)
oldf1239,inspiration,5,Old French (842-ca. 1400)
oldf1239,levee,5,Old French (842-ca. 1400)
oldf1239,mantel,5,Old French (842-ca. 1400)
oldf1239,nocturnal,5,Old French (842-ca. 1400)
oldf1239,oblivion,5,Old French (842-ca. 1400)
oldf1239,overt,5,Old French (842-ca. 1400)
oldf1239,pension,5,Old French (842-ca. 1400)
oldf1239,precedent,5,Old French (842-ca. 1400)
oldf1239,prerogative,5,Old French (842-ca. 1400)
oldf1239,procurement,5,Old French (842-ca. 1400)
oldf1239,savor,5,Old French (842-ca. 1400)
oldf1239,taster,5,Old French (842-ca. 1400)
oldf1239,valor,5,Old French (842-ca. 1400)
oldf1239,variant,5,Old French (842-ca. 1400)
oldn1244,fax,5,Old Norse
oldn1244,gap,5,Old Norse
pali1273,pate,5,Pali
pali1273,taro,5,Pali
papi1253,mama,5,Papiamento
papi1253,union,5,Papiamento
penn1240,dart,5,Pennsylvania German
penn1240,links,5,Pennsylvania German
poli1260,apartheid,5,Polish
poli1260,bulimia,5,Polish
poli1260,euro,5,Polish
poli1260,feedback,5,Polish
poli1260,joystick,5,Polish
poli1260,lacrosse,5,Polish
poli1260,modeling,5,Polish
poli1260,planetarium,5,Polish
poli1260,receptor,5,Polish
poli1260,sampling,5,Polish
poli1260,staccato,5,Polish
poli1260,steroid,5,Polish
port1283,admires,5,Portuguese
port1283,blog,5,Portuguese
port1283,exudes,5,Portuguese
port1283,futures,5,Portuguese
port1283,laptop,5,Portuguese
port1283,mates,5,Portuguese
port1283,quotas,5,Portuguese
port1283,rapes,5,Portuguese
port1283,snowboard,5,Portuguese
port1283,solos,5,Portuguese
port1283,yuan,5,Portuguese
roma1327,anemia,5,Romanian
roma1327,bodyguard,5,Romanian
roma1327,clone,5,Romanian
roma1327,confetti,5,Romanian
roma1327,cranial,5,Romanian
roma1327,espresso,5,Romanian
roma1327,factual,5,Romanian
roma1327,fundamentalist,5,Romanian
roma1327,intercom,5,Romanian
roma1327,iridescent,5,Romanian
roma1327,jackpot,5,Romanian
roma1327,know-how,5,Romanian
roma1327,lingerie,5,Romanian
roma1327,macabre,5,Romanian
roma1327,maximal,5,Romanian
roma1327,nonstop,5,Romanian
roma1327,radon,5,Romanian
roma1327,refractor,5,Romanian
roma1327,roaming,5,Romanian
roma1327,savor,5,Romanian
roma1327,steroid,5,Romanian
scot1243,adaptable,5,Scots
scot1243,categories,5,Scots
scot1243,electrical,5,Scots
scot1243,encyclopaedia,5,Scots
scot1245,carbon,5,Scottish Gaelic
slov1268,bike,5,Slovenian
slov1268,brine,5,Slovenian
slov1269,babe,5,Slovak
slov1269,cop,5,Slovak
slov1269,determinant,5,Slovak
slov1269,gondola,5,Slovak
slov1269,zoom,5,Slovak
sout1528,moderator,5,Serbian-Croatian-Bosnian
sout1528,predator,5,Serbian-Croatian-Bosnian
sout1528,radon,5,Serbian-Croatian-Bosnian
sout1528,tries,5,Serbian-Croatian-Bosnian
sout1528,tundra,5,Serbian-Croatian-Bosnian
stan1288,captures,5,Spanish
stan1288,clicks,5,Spanish
stan1288,networking,5,Spanish
stan1289,actor,5,Catalan
stan1289,anterior,5,Catalan
stan1289,bell,5,Catalan
stan1289,bloc,5,Catalan
stan1289,bulb,5,Catalan
stan1289,cant,5,Catalan
stan1289,capital,5,Catalan
stan1289,circular,5,Catalan
stan1289,clarinet,5,Catalan
stan1289,classes,5,Catalan
stan1289,clot,5,Catalan
stan1289,continent,5,Catalan
stan1289,cops,5,Catalan
stan1289,cub,5,Catalan
stan1289,decisions,5,Catalan
stan1289,dependent,5,Catalan
stan1289,diagonal,5,Catalan
stan1289,evident,5,Catalan
stan1289,fat,5,Catalan
stan1289,files,5,Catalan
stan1289,fort,5,Catalan
stan1289,gram,5,Catalan
stan1289,grams,5,Catalan
stan1289,hotel,5,Catalan
stan1289,imperial,5,Catalan
stan1289,impossible,5,Catalan
stan1289,individual,5,Catalan
stan1289,inferior,5,Catalan
stan1289,local,5,Catalan
stan1289,materials,5,Catalan
stan1289,mates,5,Catalan
stan1289,medieval,5,Catalan
stan1289,moment,5,Catalan
stan1289,mon,5,Catalan
stan1289,noses,5,Catalan
stan1289,ornament,5,Catalan
stan1289,pals,5,Catalan
stan1289,particulars,5,Catalan
stan1289,perpendicular,5,Catalan
stan1289,pin,5,Catalan
stan1289,pins,5,Catalan
stan1289,portal,5,Catalan
stan1289,porter,5,Catalan
stan1289,pupil,5,Catalan
stan1289,rec,5,Catalan
stan1289,rectangular,5,Catalan
stan1289,rim,5,Catalan
stan1289,sector,5,Catalan
stan1289,sons,5,Catalan
stan1289,terminal,5,Catalan
stan1289,tons,5,Catalan
stan1289,triple,5,Catalan
stan1289,verge,5,Catalan
stan1289,vertical,5,Catalan
stan1289,vital,5,Catalan
stan1290,configurations,5,French
stan1290,endures,5,French
stan1290,groins,5,French
stan1290,scripts,5,French
stan1290,sodas,5,French
stan1290,suicides,5,French
stan1290,tacos,5,French
stan1290,tortillas,5,French
sund1252,saga,5,Sundanese
swah1253,libido,5,Swahili
swed1254,aerobics,5,Swedish
swed1254,ambitions,5,Swedish
swed1254,angels,5,Swedish
swed1254,autism,5,Swedish
swed1254,babies,5,Swedish
swed1254,barons,5,Swedish
swed1254,blacks,5,Swedish
swed1254,bourgeoisie,5,Swedish
swed1254,brunch,5,Swedish
swed1254,bulldozer,5,Swedish
swed1254,casino,5,Swedish
swed1254,chefs,5,Swedish
swed1254,cosmopolitan,5,Swedish
swed1254,eras,5,Swedish
swed1254,fans,5,Swedish
swed1254,flamenco,5,Swedish
swed1254,freestyle,5,Swedish
swed1254,furor,5,Swedish
swed1254,garner,5,Swedish
swed1254,generals,5,Swedish
swed1254,illustrations,5,Swedish
swed1254,individualism,5,Swedish
swed1254,insider,5,Swedish
swed1254,kosher,5,Swedish
swed1254,limousine,5,Swedish
swed1254,lobbyist,5,Swedish
swed1254,masturbation,5,Swedish
swed1254,on-line,5,Swedish
swed1254,paranoid,5,Swedish
swed1254,popcorn,5,Swedish
swed1254,putter,5,Swedish
swed1254,racks,5,Swedish
swed1254,radon,5,Swedish
swed1254,rides,5,Swedish
swed1254,rollers,5,Swedish
swed1254,sheriffs,5,Swedish
swed1254,stumps,5,Swedish
swed1254,unions,5,Swedish
taga1270,bartender,5,Tagalog
taga1270,magnate,5,Tagalog
tari1263,jar,5,Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber
tata1255,meter,5,Tatar
taus1251,pun,5,Tausug
tetu1245,tuna,5,Tetum
tiri1258,tee,5,Tiri-Mea
tokp1240,gel,5,Tok Pisin
vlaa1240,strange,5,Western Flemish
wels1247,seminar,5,Welsh
west2354,better,5,Western Frisian
west2354,dream,5,Western Frisian
west2354,finger,5,Western Frisian
west2354,gas,5,Western Frisian
west2354,grins,5,Western Frisian
west2354,kin,5,Western Frisian
west2354,minister,5,Western Frisian
west2354,sport,5,Western Frisian
west2354,steam,5,Western Frisian
yoru1245,wee,5,Yoruba
afri1274,beige,4,Afrikaans
afri1274,neutron,4,Afrikaans
afri1274,radon,4,Afrikaans
arom1237,date,4,Aromanian
arom1237,lung,4,Aromanian
bali1278,saga,4,Balinese
bamb1269,pan,4,Bambara
basq1248,camping,4,Basque
basq1248,kale,4,Basque
bret1244,barn,4,Breton
bret1244,moan,4,Breton
bret1244,mud,4,Breton
bret1244,tall,4,Breton
bret1244,tor,4,Breton
cebu1242,bikini,4,Cebuano
cent2100,gamut,4,Kadazan Dusun
corn1251,radar,4,Cornish
czec1258,cholesterol,4,Czech
czec1258,internet,4,Czech
czec1258,rodeo,4,Czech
dani1285,beds,4,Danish
dani1285,brunch,4,Danish
dani1285,buds,4,Danish
dani1285,charms,4,Danish
dani1285,chili,4,Danish
dani1285,clips,4,Danish
dani1285,controller,4,Danish
dani1285,developer,4,Danish
dani1285,distances,4,Danish
dani1285,doorstep,4,Danish
dani1285,frustration,4,Danish
dani1285,grams,4,Danish
dani1285,helium,4,Danish
dani1285,hops,4,Danish
dani1285,ketchup,4,Danish
dani1285,miners,4,Danish
dani1285,moms,4,Danish
dani1285,pupils,4,Danish
dani1285,scorer,4,Danish
dani1285,teens,4,Danish
dani1285,titanium,4,Danish
dutc1256,attachments,4,Dutch
dutc1256,boomer,4,Dutch
dutc1256,capsules,4,Dutch
dutc1256,cowboys,4,Dutch
dutc1256,demons,4,Dutch
dutc1256,diners,4,Dutch
dutc1256,espresso,4,Dutch
dutc1256,feedback,4,Dutch
dutc1256,feta,4,Dutch
dutc1256,folders,4,Dutch
dutc1256,guerrilla,4,Dutch
dutc1256,hacker,4,Dutch
dutc1256,helpers,4,Dutch
dutc1256,internet,4,Dutch
dutc1256,joystick,4,Dutch
dutc1256,kittens,4,Dutch
dutc1256,limo,4,Dutch
dutc1256,museums,4,Dutch
dutc1256,ovens,4,Dutch
dutc1256,plastics,4,Dutch
dutc1256,protagonist,4,Dutch
dutc1256,sandwiches,4,Dutch
dutc1256,symposium,4,Dutch
dutc1256,tsunami,4,Dutch
dutc1256,tunnels,4,Dutch
dutc1256,violets,4,Dutch
esto1258,astute,4,Estonian
esto1258,euro,4,Estonian
esto1258,feminism,4,Estonian
finn1318,ammo,4,Finnish
finn1318,bagel,4,Finnish
finn1318,brunch,4,Finnish
finn1318,caddie,4,Finnish
finn1318,cafeteria,4,Finnish
finn1318,catering,4,Finnish
finn1318,flamenco,4,Finnish
finn1318,glamour,4,Finnish
finn1318,goin,4,Finnish
finn1318,internet,4,Finnish
finn1318,machete,4,Finnish
finn1318,mango,4,Finnish
finn1318,playback,4,Finnish
finn1318,retina,4,Finnish
finn1318,supermarket,4,Finnish
finn1318,supernova,4,Finnish
finn1318,tees,4,Finnish
gali1258,able,4,Galician
gali1258,age,4,Galician
gali1258,alma,4,Galician
gali1258,altitude,4,Galician
gali1258,axe,4,Galician
gali1258,bacteria,4,Galician
gali1258,canal,4,Galician
gali1258,cape,4,Galician
gali1258,central,4,Galician
gali1258,cereal,4,Galician
gali1258,civil,4,Galician
gali1258,come,4,Galician
gali1258,cure,4,Galician
gali1258,diagonal,4,Galician
gali1258,divide,4,Galician
gali1258,eclipse,4,Galician
gali1258,era,4,Galician
gali1258,flexible,4,Galician
gali1258,garden,4,Galician
gali1258,hotel,4,Galician
gali1258,ideal,4,Galician
gali1258,inevitable,4,Galician
gali1258,insignia,4,Galician
gali1258,lean,4,Galician
gali1258,media,4,Galician
gali1258,medicinal,4,Galician
gali1258,mosquito,4,Galician
gali1258,nun,4,Galician
gali1258,parasite,4,Galician
gali1258,pine,4,Galician
gali1258,portal,4,Galician
gali1258,prepare,4,Galician
gali1258,probable,4,Galician
gali1258,rude,4,Galician
gali1258,social,4,Galician
gali1258,temporal,4,Galician
gali1258,trace,4,Galician
gali1258,tremor,4,Galician
gali1258,vertical,4,Galician
gali1258,visible,4,Galician
gali1258,vista,4,Galician
gali1258,vital,4,Galician
gali1258,volume,4,Galician
gali1258,vulgar,4,Galician
garo1247,tang,4,Garo
hait1244,branch,4,Haitian
hait1244,pita,4,Haitian
hait1244,prison,4,Haitian
hait1244,zip,4,Haitian
haus1257,guru,4,Hausa
hili1240,basin,4,Hiligaynon
hung1274,tilts,4,Hungarian
icel1247,asks,4,Icelandic
icel1247,bras,4,Icelandic
icel1247,flak,4,Icelandic
icel1247,glimmer,4,Icelandic
icel1247,gusts,4,Icelandic
icel1247,lending,4,Icelandic
icel1247,pant,4,Icelandic
icel1247,radar,4,Icelandic
indo1316,filibuster,4,Standard Indonesian
indo1316,laptop,4,Standard Indonesian
indo1316,luring,4,Standard Indonesian
indo1316,paranoid,4,Standard Indonesian
iris1253,chic,4,Irish
ital1282,blog,4,Italian
ital1282,combo,4,Italian
ital1282,tsunami,4,Italian
java1254,main,4,Javanese
java1254,sun,4,Javanese
java1254,tan,4,Javanese
kiny1244,bona,4,Kinyarwanda
ladi1251,banker,4,Ladino
ladi1251,defender,4,Ladino
ladi1251,vapor,4,Ladino
lati1261,accelerator,4,Latin
lati1261,adapter,4,Latin
lati1261,cinema,4,Latin
lati1261,cooperative,4,Latin
lati1261,effluent,4,Latin
lati1261,integrate,4,Latin
