distance,langname_a,langname_b,title_a,imprint_a,year_a,title_b,imprint_b,year_b,id_a,id_b,glottocode_a,glottocode_b
41.83702446632501,Spanish,Spanish,"Pocket dictionary of the Spanish and English languages by Wessely and Gironés, thoroughly rev. and entirely re-written, by L. Tolhausen ... and G. Payn.","B. Tauchnitz, 1926.",1926,"New revised Velázquez Spanish and English dictionary / by Mariano Velázquez de la Cadena, Edward Gray, and Juan L. Iribas. Newly rev. by Ida Navarro Hinojosa, Manuel Blanco-González and Richard John Wiezell.","Follett Pub., 1967.",1967,inu.30000011313065,mdp.39015004955798,stan1288,stan1288
41.85091705330834,Czech,German,"English-Czech, Czech-English dictionary. Nový kapesní slovník anglico-český, a česko-anglický.",Saphrograph Co. [1963],1963,"Flügel-Schmidt-Tanger, a dictionary of the English and German languages : for home and school : with special reference to Dr. Felix Flügel's Universal English-German and German-English dictionary / edited by Im. Schmidt and G. Tanger.","Lemcke & Buechner, 1897.",1897,uva.x001168070,nyp.33433081965349,czec1258,stan1295
41.85091705330834,German,Czech,"Flügel-Schmidt-Tanger, a dictionary of the English and German languages : for home and school : with special reference to Dr. Felix Flügel's Universal English-German and German-English dictionary / edited by Im. Schmidt and G. Tanger.","Lemcke & Buechner, 1897.",1897,"English-Czech, Czech-English dictionary. Nový kapesní slovník anglico-český, a česko-anglický.",Saphrograph Co. [1963],1963,nyp.33433081965349,uva.x001168070,stan1295,czec1258
41.85178685880049,Japanese,Japanese,Merriam-Webster's Japanese-English learner's dictionary,"Merriam-Webster, c1993",1993,"Wa-Ei hyōgen jiten = Japanese-English dictionary of active usage : words and their nuances / Matsui Emi, M. Lynne Roecklein Kyōcho.,和英表現辞典 = Japanese-English dictionary of active usage : words and their nuances / 松井恵美, M. リン・レックライン共著.","Taishūkan shoten, 2003., 大修館書店, 2003.",2003,uc1.31822018831297,mdp.39015061703644,nucl1643,nucl1643
41.85178685880049,Japanese,Japanese,"Wa-Ei hyōgen jiten = Japanese-English dictionary of active usage : words and their nuances / Matsui Emi, M. Lynne Roecklein Kyōcho.,和英表現辞典 = Japanese-English dictionary of active usage : words and their nuances / 松井恵美, M. リン・レックライン共著.","Taishūkan shoten, 2003., 大修館書店, 2003.",2003,Merriam-Webster's Japanese-English learner's dictionary,"Merriam-Webster, c1993",1993,mdp.39015061703644,uc1.31822018831297,nucl1643,nucl1643
41.85713171130817,Chinese,Chinese,Chinese-English dictionary of modern Communist Chinese usage.,"U.S. Dept. of Commerce Joint Publications Research Service, 1963.",1963,A Pocket Chinese-English dictionary. Hsiu chen han ying tz'u tien.,"Chung hua shu chü, 1978.",1978,uc1.32106020438294,uc1.32106012047426,mand1415,mand1415
41.85713171130817,Chinese,Chinese,A Pocket Chinese-English dictionary. Hsiu chen han ying tz'u tien.,"Chung hua shu chü, 1978.",1978,Chinese-English dictionary of modern Communist Chinese usage.,"U.S. Dept. of Commerce Joint Publications Research Service, 1963.",1963,uc1.32106012047426,uc1.32106020438294,mand1415,mand1415
41.86076482219908,German,German,"Desk dictionary, English-German and German-English, by J.S.S. Rothwell ... The pronunciation phonetically indicated ...",P. Neff (C. Büchle) 1904.,1904,A new and complete American dictionary of the English and German languages ... By Wm. Odell Elwell.,"G. & B. Westermann Brothers, 1854.",1854,hvd.hn6kc7,chi.085159567,stan1295,stan1295
41.86076482219908,German,German,A new and complete American dictionary of the English and German languages ... By Wm. Odell Elwell.,"G. & B. Westermann Brothers, 1854.",1854,"Desk dictionary, English-German and German-English, by J.S.S. Rothwell ... The pronunciation phonetically indicated ...",P. Neff (C. Büchle) 1904.,1904,chi.085159567,hvd.hn6kc7,stan1295,stan1295
41.86158743059649,Dutch,Dutch,Kramers' new pocket dictionary of the English-Dutch and Dutch-English languages.,G.B. van Goorzonen [1887],1887,"A new pocket dictionary of the English and Dutch languages, remodelled and corrected from the best authorities.","J. Noman & Son, 1843.",1843,nnc1.1002666766,hvd.hwpsep,dutc1256,dutc1256
41.86158743059649,Dutch,Dutch,"A new pocket dictionary of the English and Dutch languages, remodelled and corrected from the best authorities.","J. Noman & Son, 1843.",1843,Kramers' new pocket dictionary of the English-Dutch and Dutch-English languages.,G.B. van Goorzonen [1887],1887,hvd.hwpsep,nnc1.1002666766,dutc1256,dutc1256
41.86776157719174,French,French,"French-English and English-French dictionary, comprising all the improvements of the latest London and Paris editions, with the pronunciation of each word, according to the dictionary of the Abbé Tardy / with a table of French verbs, etc.","Phillips & Sons, 1881.",1881,A new French and English dictionary / compiled from the best authorities in both languages by James Boi  elle ; aided by de V. Payen-Payne.,"Cassell, 1914.",1914,uiug.30112088352577,uiug.30112083827201,stan1290,stan1290
41.86776157719174,French,French,A new French and English dictionary / compiled from the best authorities in both languages by James Boi  elle ; aided by de V. Payen-Payne.,"Cassell, 1914.",1914,"French-English and English-French dictionary, comprising all the improvements of the latest London and Paris editions, with the pronunciation of each word, according to the dictionary of the Abbé Tardy / with a table of French verbs, etc.","Phillips & Sons, 1881.",1881,uiug.30112083827201,uiug.30112088352577,stan1290,stan1290
41.87471194387508,French,French,Junior classic French dictionary : French-English and English-French / by J.E. Wessely.,"Follet, 1948, c1932.",1932,"Collot's French-English and English-French dictionary, composed from the standard dictionaries of the French and English languages and from various dictionaries and works of science, literature, arts, etc.; containing definitions of technical, scientific and abstract terms, by A.S. Collot ...","W.R. Jenkins Co., 1910.",1910,uiug.30112078557326,chi.086571089,stan1290,stan1290
41.87471194387508,French,French,"Collot's French-English and English-French dictionary, composed from the standard dictionaries of the French and English languages and from various dictionaries and works of science, literature, arts, etc.; containing definitions of technical, scientific and abstract terms, by A.S. Collot ...","W.R. Jenkins Co., 1910.",1910,Junior classic French dictionary : French-English and English-French / by J.E. Wessely.,"Follet, 1948, c1932.",1932,chi.086571089,uiug.30112078557326,stan1290,stan1290
41.87617181488181,Spanish,Spanish,"Dictionary of the Spanish and English languages : with a great variety of terms relating to tha arts, sciences, manufactures, merchandises, navigation and trade / by S.H. Blanc.","Printed for Saint-Hilaire Blanc and Co., Paris; and Henry G. Bohn, London, 1848.",1848,A new pocket dictionary of the Spanish and English languages.,1809,1809,nyp.33433082177845,nyp.33433075924898,stan1288,stan1288
41.87617181488181,Spanish,Spanish,A new pocket dictionary of the Spanish and English languages.,1809,1809,"Dictionary of the Spanish and English languages : with a great variety of terms relating to tha arts, sciences, manufactures, merchandises, navigation and trade / by S.H. Blanc.","Printed for Saint-Hilaire Blanc and Co., Paris; and Henry G. Bohn, London, 1848.",1848,nyp.33433075924898,nyp.33433082177845,stan1288,stan1288
41.88254658479953,Marathi,Bengali,"The Aryabhushan school dictionary, Marathi-English / by Shridhar Ganesh Vaze.","Aryabhushan Press, 1944.",1974,Progressive Bengali-English dictionary / compiled by Nanigopal Aich & Rishi Das.,"Indian Progressive Pub. Co., 1997.",1997,mdp.39015030431194,inu.30000066131966,mara1378,beng1280
41.88254658479953,Bengali,Marathi,Progressive Bengali-English dictionary / compiled by Nanigopal Aich & Rishi Das.,"Indian Progressive Pub. Co., 1997.",1997,"The Aryabhushan school dictionary, Marathi-English / by Shridhar Ganesh Vaze.","Aryabhushan Press, 1944.",1974,inu.30000066131966,mdp.39015030431194,beng1280,mara1378
41.889707020310794,German,Arabic,Dictionary of the German and English languages; by William James.,"Macmillan, 1929.",1929,"Qāmūs al-ʻaṣrī, ʻArabī-Inkilīzī = Elias' modern dictionary, Arabic-English / taʼlīf Ilyās Anṭūn Ilyās.","al-Maṭbaʻah al-ʻAṣrīyah, 1959.",1959,uva.x002024381,inu.30000083993562,stan1295,stan1318
41.889707020310794,Arabic,German,"Qāmūs al-ʻaṣrī, ʻArabī-Inkilīzī = Elias' modern dictionary, Arabic-English / taʼlīf Ilyās Anṭūn Ilyās.","al-Maṭbaʻah al-ʻAṣrīyah, 1959.",1959,Dictionary of the German and English languages; by William James.,"Macmillan, 1929.",1929,inu.30000083993562,uva.x002024381,stan1318,stan1295
41.890861750091986,Spanish,Spanish,The new college Spanish & English dictionary [by] Edwin B. Williams.,Amsco School Publications [1968],1968,Cervantes-Walls Spanish and English dictionary : Spanish-English/English-Spanish : dictionary / compiled by José Ramos Cervantes and Alfonso Vasseur Walls.,"National Textbook Co., 1989 [i.e. 1988]",1988,txu.059173018311016,mdp.39015046835909,stan1288,stan1288
41.890861750091986,Spanish,Spanish,Cervantes-Walls Spanish and English dictionary : Spanish-English/English-Spanish : dictionary / compiled by José Ramos Cervantes and Alfonso Vasseur Walls.,"National Textbook Co., 1989 [i.e. 1988]",1988,The new college Spanish & English dictionary [by] Edwin B. Williams.,Amsco School Publications [1968],1968,mdp.39015046835909,txu.059173018311016,stan1288,stan1288
41.89107531264691,Polish,Polish,Newest pocket English-Polish and Polish-English dictionary.,Roy [1948],1948,"English-Polish and Polish-English dictionary, by J. Stanisławski ....","Minerva publishing co., ltd. [1942]",1942,uva.x000461108,coo.31924014551000,poli1260,poli1260
41.89107531264691,Polish,Polish,"English-Polish and Polish-English dictionary, by J. Stanisławski ....","Minerva publishing co., ltd. [1942]",1942,Newest pocket English-Polish and Polish-English dictionary.,Roy [1948],1948,coo.31924014551000,uva.x000461108,poli1260,poli1260
41.89659830257623,Urdu,Tibetan,Popular Oxford practical dictionary : containing Urdu words with English meanings in Persian character.,"Oriental Book Society, [1977?]",1977,A Tibetan-English dictionary / Heinrich August Jäschke.,"Rinsen Book Co., 1985.",1985,mdp.39015019804205,inu.30000123275475,urdu1245,tibe1272
41.89659830257623,Tibetan,Urdu,A Tibetan-English dictionary / Heinrich August Jäschke.,"Rinsen Book Co., 1985.",1985,Popular Oxford practical dictionary : containing Urdu words with English meanings in Persian character.,"Oriental Book Society, [1977?]",1977,inu.30000123275475,mdp.39015019804205,tibe1272,urdu1245
41.899199778715214,German,German,Thieme-Preusser : a new and complete critical dictionary of the English and German languages.,"B. Westermann, 1886-",1899,"Dictionary of German and English, English and German. Proofs revised by Clarence Sherwood... and Wilhelm Johann Eggers.",Holt [1936],1936,nyp.33433081964763,iau.31858007008463,stan1295,stan1295
41.899199778715214,German,German,"Dictionary of German and English, English and German. Proofs revised by Clarence Sherwood... and Wilhelm Johann Eggers.",Holt [1936],1936,Thieme-Preusser : a new and complete critical dictionary of the English and German languages.,"B. Westermann, 1886-",1899,iau.31858007008463,nyp.33433081964763,stan1295,stan1295
41.90568330888209,Chinese,Chinese,"Han Ying da ci dian = Chinese-English dictionary / Wu Guanghua zhu bian.,汉英大辞典 = Chinese-English dictionary / 吴光华主编．","Shanghai jiao tong da xue chu ban she, 1993, 上海交通大学出版社, 1993",1993,General Chinese-English dictionary.,"Chung Hwa Book Co., 1980.",1980,uva.x002668962,pst.000059700982,mand1415,mand1415
41.90568330888209,Chinese,Chinese,General Chinese-English dictionary.,"Chung Hwa Book Co., 1980.",1980,"Han Ying da ci dian = Chinese-English dictionary / Wu Guanghua zhu bian.,汉英大辞典 = Chinese-English dictionary / 吴光华主编．","Shanghai jiao tong da xue chu ban she, 1993, 上海交通大学出版社, 1993",1993,pst.000059700982,uva.x002668962,mand1415,mand1415
41.90971521600283,Russian,Hungarian,Russian-English dictionary / compiled by O.S. Akhmanova ... [et al.] ; under the general direction of A.I. Smirnitsky,"Dutton, 1973",1973,"Hungarian-English dictionary, 2d pt. Magyar-angol szótár. Második kötet. Az egyedül valódi megbizható Bizonfy-szótár, by Franz de Paula Bizonfy.",Szabadság [19--?],1979,uc1.31822023453186,uc1.31378007445995,russ1263,hung1274
41.90971521600283,Hungarian,Russian,"Hungarian-English dictionary, 2d pt. Magyar-angol szótár. Második kötet. Az egyedül valódi megbizható Bizonfy-szótár, by Franz de Paula Bizonfy.",Szabadság [19--?],1979,Russian-English dictionary / compiled by O.S. Akhmanova ... [et al.] ; under the general direction of A.I. Smirnitsky,"Dutton, 1973",1973,uc1.31378007445995,uc1.31822023453186,hung1274,russ1263
41.912439029439135,German,German,Harrap's concise German and English dictionary : English-German/German-English in one volume / edited by Robin Sawers.,"Harrap, 1982.",1982,Langenscheidt new Muret-Sanders encyclopedic dictionary of the English and German languages / edited by Otto Springer.,"Langenscheidt, c1962-c1975.",1975,uva.x000507793,pst.000012490875,stan1295,stan1295
41.912439029439135,German,German,Langenscheidt new Muret-Sanders encyclopedic dictionary of the English and German languages / edited by Otto Springer.,"Langenscheidt, c1962-c1975.",1975,Harrap's concise German and English dictionary : English-German/German-English in one volume / edited by Robin Sawers.,"Harrap, 1982.",1982,pst.000012490875,uva.x000507793,stan1295,stan1295
41.915077420394574,French,French,"Follett world-wide dictionaries: French : French-English, English-French (American English) : with a traveler's conversation guide / compiled by Richard Switzer and Herbert S. Gochberg.","Follett Pub. Co., [1966, c1965].",1965,A dictionary of the French and English languages. With vocabulary of proper names for the use of schools and for general reference. Abridged from the larger dictionary.,"D.Appleton & co., 1876.",1876,pst.000053719430,hvd.hn6ilb,stan1290,stan1290
